@RELATION training_tutorial1

    @ATTRIBUTE pacman_posx NUMERIC
    @ATTRIBUTE pacman_posy NUMERIC
    @ATTRIBUTE go_north {0,1}
    @ATTRIBUTE go_south {0,1}
    @ATTRIBUTE go_east {0,1}
    @ATTRIBUTE go_west {0,1}
    @ATTRIBUTE stop {0,1}
    @ATTRIBUTE living_ghosts_1 {1, 0}
    @ATTRIBUTE ghost_1_posx NUMERIC
    @ATTRIBUTE ghost_1_posy NUMERIC
    @ATTRIBUTE living_ghosts_2 {1, 0}
    @ATTRIBUTE ghost_2_posx NUMERIC
    @ATTRIBUTE ghost_2_posy NUMERIC
    @ATTRIBUTE living_ghosts_3 {1, 0}
    @ATTRIBUTE ghost_3_posx NUMERIC
    @ATTRIBUTE ghost_3_posy NUMERIC
    @ATTRIBUTE living_ghosts_4 {1, 0}
    @ATTRIBUTE ghost_4_posx NUMERIC
    @ATTRIBUTE ghost_4_posy NUMERIC
    @ATTRIBUTE distance_dot NUMERIC
    @ATTRIBUTE score NUMERIC
    @ATTRIBUTE move {North, South, East, West, Stop}
    @ATTRIBUTE next_score NUMERIC
    @ATTRIBUTE next_move {North, South, East, West, Stop}

@data
11,14,0,0,1,1,1,1,1,1,1,3,1,1,5,1,0,10,12,0,561,West,560,West
10,14,0,1,1,1,1,1,1,1,1,3,1,1,5,1,0,9,12,0,560,West,559,South
14,1,0,0,1,1,1,0,10,13,0,13,13,0,14,13,0,17,13,1,0,East,99,North
15,1,1,0,1,1,1,0,10,13,0,13,14,0,13,13,0,17,13,1,99,North,198,North
15,2,1,1,0,0,1,0,11,13,0,13,13,0,12,13,0,17,13,1,198,North,297,East
15,3,0,1,1,0,1,0,11,13,0,13,14,0,13,13,0,16,13,1,297,East,396,East
16,3,0,0,1,1,1,0,12,13,0,14,14,0,13,14,0,16,13,1,396,East,495,East
17,3,0,0,1,1,1,0,13,13,0,14,15,0,13,13,0,16,13,1,495,East,594,North
18,3,1,0,0,1,1,0,12,13,0,15,15,0,13,14,0,17,13,1,594,North,693,North
18,4,1,1,0,0,1,0,13,13,0,15,15,0,14,14,0,17,13,1,693,North,792,North
18,5,1,1,0,0,1,0,14,13,0,15,15,0,13,14,0,16,13,1,792,North,891,East
18,6,0,1,1,1,1,0,15,13,0,15,16,0,13,15,0,16,13,1,891,East,990,East
19,6,0,0,1,1,1,0,15,13,0,15,15,0,13,15,0,16,13,1,990,East,1089,East
20,6,0,0,1,1,1,0,15,13,0,14,15,0,14,15,0,17,13,1,1089,East,1188,North
21,6,1,1,0,1,1,0,15,13,0,14,14,0,13,15,0,17,13,1,1188,North,1287,North
21,7,1,1,0,0,1,0,16,13,0,13,14,0,14,15,0,16,13,1,1287,North,1386,North
21,8,1,1,0,0,1,0,16,13,0,13,14,0,13,15,0,17,13,1,1386,North,1485,North
21,9,1,1,1,1,1,0,17,13,0,13,13,0,13,14,0,17,13,1,1485,North,1584,North
21,10,1,1,0,0,1,0,17,13,0,14,13,0,14,14,0,17,13,1,1584,North,1683,North
21,11,1,1,0,0,1,0,16,13,0,14,14,0,14,13,0,17,13,1,1683,North,1782,North
21,12,1,1,0,0,1,0,16,13,0,14,14,0,15,13,0,17,13,1,1782,North,1881,West
21,13,1,1,1,1,1,0,15,13,0,14,13,0,15,13,0,16,13,1,1881,West,1880,West
20,13,0,0,1,1,1,0,16,13,0,13,13,0,14,13,0,16,13,2,1880,West,1879,North
19,13,1,1,1,0,1,0,15,13,0,13,13,0,14,13,0,16,13,3,1879,North,1878,North
19,14,1,1,0,0,1,0,15,13,0,12,13,0,15,13,0,16,13,2,1878,North,1877,West
19,15,0,1,0,1,1,0,15,13,0,12,13,0,16,13,0,17,13,2,1877,West,1876,West
18,15,0,0,1,1,1,0,15,13,0,12,13,0,16,13,0,16,13,3,1876,West,1875,West
17,15,0,0,1,1,1,0,16,13,0,13,13,0,15,13,0,15,13,3,1875,West,1874,West
16,15,0,0,1,1,1,0,16,13,0,12,13,0,15,13,0,16,13,3,1874,West,1873,West
15,15,1,0,1,1,1,0,16,13,0,13,13,0,14,13,0,16,13,3,1873,West,1872,West
14,15,0,1,1,1,1,0,17,13,0,13,13,0,13,13,0,15,13,4,1872,West,1871,South
13,15,0,1,1,1,1,0,17,13,0,13,14,0,13,14,0,15,13,4,1871,South,2270,East
13,14,1,1,1,0,1,0,17,13,1,2,1,1,4,1,0,14,13,5,2270,East,2469,South
14,14,1,1,0,1,1,0,17,13,1,3,1,1,3,1,1,7,1,5,2469,South,2468,East
14,13,1,0,1,1,1,0,16,13,1,2,1,1,2,1,1,7,1,5,2468,East,2467,East
15,13,0,0,1,1,1,0,17,13,1,2,1,1,3,1,1,8,1,4,2467,East,2466,East
1,18,0,1,1,0,1,0,5,9,0,11,3,0,17,6,0,25,13,0,0,South,-1,South
1,17,1,1,0,0,1,0,5,8,0,11,4,0,17,6,0,25,13,0,-1,South,-2,South
1,16,1,1,1,0,1,0,6,8,0,10,4,0,18,6,0,25,14,0,-2,South,-3,South
1,15,1,1,1,0,1,0,5,8,0,11,4,0,18,6,0,24,14,0,-3,South,-4,South
1,14,1,1,1,0,1,0,6,8,0,11,3,0,18,5,0,23,14,0,-4,South,-5,South
1,13,1,1,0,0,1,0,5,8,0,11,3,0,19,5,0,22,14,0,-5,South,-6,South
1,12,1,1,1,0,1,0,5,9,0,11,4,0,20,5,0,22,13,0,-6,South,-7,South
1,11,1,1,0,0,1,0,5,9,0,11,3,0,20,4,0,23,13,0,-7,South,-8,South
1,10,1,1,0,0,1,0,5,10,0,11,3,0,19,4,0,23,13,0,-8,South,-9,South
1,9,1,1,0,0,1,0,5,10,0,11,3,0,18,4,0,22,13,0,-9,South,-10,South
1,8,1,1,0,0,1,0,5,9,0,11,3,0,19,4,0,22,14,0,-10,South,-11,South
1,7,1,1,0,0,1,0,6,9,0,10,3,0,18,4,0,22,15,0,-11,South,-12,East
1,6,1,1,1,0,1,0,5,9,0,10,4,0,18,5,0,22,16,0,-12,East,-13,East
2,6,0,1,1,1,1,0,5,8,0,10,5,0,17,5,0,21,16,0,-13,East,-14,East
3,6,1,1,1,1,1,0,4,8,0,10,6,0,18,5,0,20,16,0,-14,East,-15,North
4,6,1,1,1,1,1,0,4,9,0,11,6,0,19,5,0,20,17,0,-15,North,-16,West
4,7,1,1,1,1,1,0,3,9,0,11,6,0,19,6,0,20,17,0,-16,West,-17,North
3,7,1,1,1,0,1,0,3,10,0,11,7,0,19,6,0,20,17,0,-17,North,-18,North
3,8,1,1,1,0,1,0,3,10,0,11,7,0,20,6,0,20,17,0,-18,North,-19,North
3,9,1,1,1,0,1,0,3,10,0,11,6,0,21,6,0,20,16,0,-19,North,180,East
3,10,0,1,1,0,1,1,1,1,0,11,6,0,20,6,0,21,16,0,180,East,179,East
4,10,0,1,1,1,1,1,1,1,0,11,6,0,20,5,0,21,15,0,179,East,178,East
5,10,0,1,1,1,1,1,1,1,0,11,5,0,20,6,0,20,15,0,178,East,177,South
6,10,0,1,0,1,1,1,1,1,0,11,6,0,21,6,0,20,14,0,177,South,176,South
6,9,1,1,0,1,1,1,1,1,0,11,5,0,22,6,0,20,14,0,176,South,175,South
6,8,1,1,0,1,1,1,1,1,0,11,6,0,23,6,0,20,15,0,175,South,174,South
6,7,1,1,0,1,1,1,1,1,0,11,5,0,23,6,0,21,15,0,174,South,173,East
6,6,1,0,1,1,1,1,1,1,0,10,5,0,23,5,0,20,15,0,173,East,172,East
7,6,0,0,1,1,1,1,1,1,0,10,4,0,24,5,0,20,14,0,172,East,171,East
8,6,1,1,1,1,1,1,1,1,0,11,4,0,24,6,0,20,15,0,171,East,170,East
9,6,1,1,1,1,1,1,1,1,0,10,4,0,23,6,0,21,15,0,170,East,169,East
10,6,1,1,1,1,1,1,1,1,0,11,4,0,23,6,0,20,15,0,169,East,168,South
11,6,1,1,0,1,1,1,1,1,0,11,5,0,23,6,0,20,16,0,168,South,367,North
11,5,1,1,0,1,1,1,1,1,1,3,1,0,24,6,0,20,17,0,367,North,366,North
11,6,1,1,0,1,1,1,1,1,1,3,1,0,24,5,0,21,17,0,366,North,365,North
11,7,1,1,0,1,1,1,1,1,1,3,1,0,23,5,0,21,16,0,365,North,364,North
11,8,1,1,0,1,1,1,1,1,1,3,1,0,23,6,0,21,17,0,364,North,363,North
11,9,1,1,0,1,1,1,1,1,1,3,1,0,23,7,0,21,16,0,363,North,362,North
11,10,1,1,0,1,1,1,1,1,1,3,1,0,23,6,0,21,15,0,362,North,361,North
11,11,1,1,0,1,1,1,1,1,1,3,1,0,23,5,0,22,15,0,361,North,360,East
11,12,0,1,1,1,1,1,1,1,1,3,1,0,23,6,0,22,14,0,360,East,359,East
12,12,0,0,1,1,1,1,1,1,1,3,1,0,23,5,0,22,15,0,359,East,358,East
13,12,0,1,1,1,1,1,1,1,1,3,1,0,24,5,0,21,15,0,358,East,357,East
14,12,1,1,1,1,1,1,1,1,1,3,1,0,24,6,0,21,15,0,357,East,356,East
15,12,0,1,1,1,1,1,1,1,1,3,1,0,24,6,0,20,15,0,356,East,355,East
16,12,0,1,1,1,1,1,1,1,1,3,1,0,25,6,0,20,16,0,355,East,354,East
17,12,1,1,1,1,1,1,1,1,1,3,1,0,25,5,0,20,17,0,354,East,353,East
18,12,1,1,1,1,1,1,1,1,1,3,1,0,25,5,0,20,16,0,353,East,352,East
19,12,1,1,1,1,1,1,1,1,1,3,1,0,25,4,0,20,15,0,352,East,351,North
20,12,1,1,0,1,1,1,1,1,1,3,1,0,25,5,0,20,14,0,351,North,350,North
20,13,1,1,0,1,1,1,1,1,1,3,1,0,25,6,0,20,14,0,350,North,549,South
20,14,1,1,0,1,1,1,1,1,1,3,1,0,25,5,1,7,1,0,549,South,548,South
20,13,1,1,0,1,1,1,1,1,1,3,1,0,25,6,1,7,1,0,548,South,547,South
20,12,1,1,0,1,1,1,1,1,1,3,1,0,24,6,1,7,1,0,547,South,546,South
20,11,1,1,0,1,1,1,1,1,1,3,1,0,24,6,1,7,1,0,546,South,545,East
20,10,1,0,1,1,1,1,1,1,1,3,1,0,24,5,1,7,1,0,545,East,544,East
21,10,0,0,1,1,1,1,1,1,1,3,1,0,24,6,1,7,1,0,544,East,543,East
22,10,1,0,1,1,1,1,1,1,1,3,1,0,25,6,1,7,1,0,543,East,542,East
23,10,1,1,1,1,1,1,1,1,1,3,1,0,25,5,1,7,1,0,542,East,541,East
24,10,1,1,1,1,1,1,1,1,1,3,1,0,25,4,1,7,1,0,541,East,540,South
25,10,1,1,0,1,1,1,1,1,1,3,1,0,25,4,1,7,1,0,540,South,539,South
25,9,1,1,0,1,1,1,1,1,1,3,1,0,25,5,1,7,1,0,539,South,538,South
25,8,1,1,0,1,1,1,1,1,1,3,1,0,25,6,1,7,1,0,538,South,537,South
1,6,0,1,1,0,1,0,6,4,0,8,6,0,11,3,0,16,6,0,0,East,-1,East
2,6,0,0,1,1,1,0,6,4,0,9,6,0,11,4,0,16,6,0,-1,East,-2,East
3,6,0,0,1,1,1,0,6,4,0,10,6,0,12,4,0,15,6,0,-2,East,-3,East
4,6,0,0,1,1,1,0,6,3,0,11,6,0,11,4,0,15,6,0,-3,East,-4,East
5,6,0,0,1,1,1,0,5,3,0,10,6,0,11,3,0,16,6,0,-4,East,-5,East
6,6,0,0,1,1,1,0,5,3,0,11,6,0,11,3,0,16,5,0,-5,East,-6,East
7,6,0,1,1,1,1,0,5,3,0,10,6,0,12,3,0,16,6,0,-6,East,-7,East
8,6,0,0,1,1,1,0,5,3,0,10,6,0,11,3,0,15,6,0,-7,East,-8,East
9,6,0,0,1,1,1,0,6,3,0,11,6,0,10,3,0,14,6,0,-8,East,-9,East
10,6,0,0,1,1,1,0,7,3,0,12,6,0,10,3,0,14,5,0,-9,East,190,East
11,6,0,0,1,1,1,0,7,4,1,3,1,0,11,3,0,14,5,0,190,East,189,East
12,6,0,0,1,1,1,0,7,3,1,3,1,0,11,4,0,14,6,0,189,East,188,East
13,6,0,0,1,1,1,0,7,4,1,3,1,0,10,4,0,14,5,0,188,East,187,South
14,6,0,1,1,1,1,0,6,4,1,3,1,0,11,4,0,14,5,0,187,South,386,South
14,5,1,1,0,0,1,0,7,4,1,3,1,0,12,4,1,7,1,0,386,South,385,West
14,4,1,1,1,1,1,0,7,3,1,3,1,0,13,4,1,7,1,0,385,West,584,West
13,4,0,1,1,1,1,0,7,3,1,3,1,1,5,1,1,7,1,0,584,West,583,West
12,4,0,1,1,1,1,0,7,4,1,3,1,1,5,1,1,7,1,0,583,West,582,West
11,4,0,1,1,1,1,0,7,3,1,3,1,1,5,1,1,7,1,0,582,West,581,West
10,4,0,1,1,1,1,0,7,3,1,3,1,1,5,1,1,7,1,0,581,West,580,West
9,4,0,1,1,1,1,0,8,3,1,3,1,1,5,1,1,7,1,0,580,West,579,South
